,id,last_scraped,source,name,host_id,host_name,hosts_time_as_user_years,hosts_time_as_user_months,hosts_time_as_host_years,hosts_time_as_host_months,host_location,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,price_quote_checkin_date,price_quote_checkout_date,price_quote_total_price,price_quote_price_per_night,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_ly,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,calculated_host_listings_count,calculated_host_listings_count_entire_homes
1753,1231891226570921601,2026-07-02,previous scrape,"Clean, executive-style apartment",417799875,Louise,4,10,1,9,"Ottawa, Canada",f,7,t,Innes,45.46537548177152,-75.51958491111449,Entire rental unit,Entire home/apt,6,1.4,3.0,2.0,51.52,2026-10-01,2026-12-30,4637.0,51.52,90.0,365.0,t,0,0,0,274,2026-07-02,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,7,7
1754,1232102621307578067,2026-06-24,city scrape,Charming Room in Ideal Location,423768453,Seynabou,4,9,3,5,"Ottawa, Canada",f,26,t,Beacon Hill-Cyrville,45.45113,-75.59878,Private room in rental unit,Private room,1,1.0,2.0,1.0,58.05,2026-06-24,2026-07-24,1741.42,58.05,30.0,365.0,t,30,60,90,365,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,26,6
1755,1232112919562871717,2026-06-24,city scrape,Spacious Room Close to Amenities,423768453,Seynabou,4,9,3,5,"Ottawa, Canada",f,26,t,Beacon Hill-Cyrville,45.45038,-75.59862,Private room in rental unit,Private room,1,1.0,2.0,1.0,60.18,2026-06-24,2026-07-24,1805.28,60.18,30.0,365.0,t,30,60,90,365,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,26,6
1756,1232157854539534446,2026-06-24,city scrape,"2 Bedrooms, Private forest view",545299287,Manoocher,2,7,1,9,"Ottawa, Canada",t,1,t,Stittsville-Kanata West,45.2743443,-75.9409285,Entire rental unit,Entire home/apt,4,1.0,2.0,1.0,177.0,2026-06-26,2026-06-27,177.0,177.0,1.0,1125.0,t,9,17,39,107,2026-06-24,162,94,96,2024-09-12,2026-06-14,4.8,4.88,4.94,4.81,4.85,4.82,7.47,1,1
1757,1232545400468154674,2026-06-24,city scrape,Temporary Housing Solution - Ottawa East & West,417799875,Louise,4,10,1,9,"Ottawa, Canada",f,7,t,Innes,45.46531528523041,-75.51979948783568,Entire rental unit,Entire home/apt,5,2.0,3.0,4.0,140.5,2026-10-01,2026-10-31,4215.0,140.5,30.0,730.0,t,0,0,0,266,2026-06-24,1,1,1,2025-10-01,2025-10-01,4.0,4.0,5.0,5.0,4.0,4.0,0.11,7,7
1758,1232597116034839733,2026-06-24,city scrape,Corporate and Crew Housing - Ottawa East & West,417799875,Louise,4,10,1,9,"Ottawa, Canada",f,7,t,Stittsville-Kanata West,45.27781879305974,-75.91507083862304,Entire rental unit,Entire home/apt,5,2.0,3.0,4.0,136.8,2026-07-23,2026-08-22,4104.0,136.8,30.0,730.0,t,1,31,61,336,2026-06-24,2,2,2,2025-08-24,2025-10-18,5.0,5.0,5.0,5.0,5.0,5.0,0.2,7,7
1759,1232682033897528574,2026-06-24,city scrape,Entire Home With Smart TV in all rooms,572101788,Akpevweoghene Glory,2,2,2,1,"Ottawa, Canada",f,3,t,Rideau-Goulbourn,45.24013,-75.74498,Entire home,Entire home/apt,6,1.4,3.0,5.0,167.77,2026-09-01,2026-10-01,5033.11,167.77,30.0,365.0,t,0,0,21,122,2026-06-24,11,3,10,2024-09-29,2025-08-05,4.18,4.36,4.82,4.91,4.27,4.36,0.52,2,2
1760,1232769044281827539,2026-07-02,previous scrape,Luxe with Fire Pit: 2 Min to Canadian Tire Center,145406866,Mohsen,8,10,1,9,"Ottawa, Canada",f,1,t,Kanata North,45.30507,-75.93424,Entire home,Entire home/apt,5,1.4,2.0,2.0,308.02,2026-11-05,2026-11-07,616.04,308.02,2.0,1125.0,t,0,0,0,58,2026-07-02,32,7,15,2024-10-05,2026-01-25,4.66,4.75,4.97,4.84,4.97,4.56,1.51,1,1
1761,1232958298675873855,2026-06-24,city scrape,2Bed | Little Italy Living,475319012,Jasmine,3,10,3,10,"Ottawa, Canada",t,13,t,Somerset,45.39997,-75.70874,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,129.2,2026-07-24,2026-08-23,3876.04,129.2,30.0,365.0,t,0,30,60,335,2026-06-24,32,4,18,2024-09-05,2026-04-21,4.69,4.59,4.91,4.88,4.88,4.56,1.46,10,10
1762,1233359310607669799,2026-06-24,city scrape,Luxury Home:Barrhaven12 min-Downtown 28 min-River,305048917,Mohammad,6,7,4,4,"Ottawa, Canada",t,10,t,Rideau-Goulbourn,45.21442,-75.67736,Entire villa,Entire home/apt,12,6.0,6.0,8.0,211.1,2026-08-20,2026-09-20,6544.0,211.1,31.0,180.0,t,4,7,37,228,2026-06-24,64,20,55,2024-10-21,2026-05-03,4.95,4.95,5.0,4.98,4.92,4.92,3.14,8,8
1763,1234323783701439400,2026-06-24,city scrape,Urban Haven | Private 2-BR Ottawa Suite,599008421,Mihika,1,9,0,10,"Ottawa, Canada",f,1,t,Gloucester-South Nepean,45.26598,-75.69915,Entire guest suite,Entire home/apt,4,1.0,2.0,2.0,184.0,2026-07-02,2026-07-03,184.0,184.0,1.0,365.0,t,7,23,40,314,2026-06-24,71,71,34,2025-08-28,2026-06-09,4.72,4.68,4.89,4.89,4.82,4.56,7.08,1,1
1764,1234829735553257580,2026-06-24,city scrape,Lovely App Downtown Ottawa 24D,41604531,Sam,10,10,9,4,"Ottawa, Canada",f,20,t,Rideau-Vanier,45.42863,-75.68891,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,141.0,2026-06-29,2026-06-30,141.0,141.0,1.0,365.0,t,3,14,35,303,2026-06-24,108,62,66,2024-09-02,2026-06-08,4.67,4.67,4.85,4.85,4.55,4.64,4.9,20,20
1765,1234869971658897567,2026-06-24,city scrape,Lovely App Downtown Ottawa 210D,41604531,Sam,10,10,9,4,"Ottawa, Canada",f,20,t,Rideau-Vanier,45.42878,-75.6878,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,152.0,2026-06-29,2026-06-30,152.0,152.0,1.0,365.0,t,1,6,12,267,2026-06-24,163,92,97,2024-09-11,2026-06-21,4.74,4.79,4.94,4.93,4.71,4.77,7.5,20,20
1766,1234878985283633902,2026-06-24,city scrape,Entire App Downtown Ottawa 23D,41604531,Sam,10,10,9,4,"Ottawa, Canada",f,20,t,Rideau-Vanier,45.42725,-75.68854,Entire rental unit,Entire home/apt,2,1.0,2.0,1.0,141.0,2026-06-29,2026-06-30,141.0,141.0,1.0,365.0,t,7,15,25,285,2026-06-24,112,72,65,2024-09-11,2026-06-06,4.68,4.84,4.96,4.96,4.61,4.71,5.15,20,20
1767,1234952484415455372,2026-06-24,city scrape,Lovely App Downtown Ottawa 33D,41604531,Sam,10,10,9,4,"Ottawa, Canada",f,20,t,Rideau-Vanier,45.42906,-75.68442,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,133.0,2026-06-24,2026-06-25,133.0,133.0,1.0,365.0,t,12,26,47,314,2026-06-24,96,53,51,2024-09-07,2026-06-07,4.63,4.78,4.91,4.92,4.41,4.63,4.39,20,20
1768,1234974900237598453,2026-06-24,city scrape,Lovely Place Downtown Ottawa 32D,41604531,Sam,10,10,9,4,"Ottawa, Canada",f,20,t,Rideau-Vanier,45.43049,-75.68383,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,135.0,2026-06-24,2026-06-25,135.0,135.0,1.0,365.0,t,9,19,44,319,2026-06-24,75,44,58,2024-10-04,2026-06-21,4.65,4.73,4.91,4.95,4.35,4.67,3.58,20,20
1769,1235489867610902734,2026-06-24,city scrape,Lovely App Downtown Ottawa 25D,41604531,Sam,10,10,9,4,"Ottawa, Canada",f,20,t,Rideau-Vanier,45.4283,-75.68902,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,152.0,2026-07-04,2026-07-05,152.0,152.0,1.0,365.0,t,5,11,33,292,2026-06-24,111,67,66,2024-09-12,2026-06-17,4.65,4.7,4.86,4.95,4.63,4.66,5.12,20,20
1770,1235547741626906118,2026-06-24,city scrape,1-bed App Downtown Ottawa 27D,41604531,Sam,10,10,9,4,"Ottawa, Canada",f,20,t,Rideau-Vanier,45.4282,-75.68762,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,152.0,2026-07-05,2026-07-06,152.0,152.0,1.0,365.0,t,5,8,18,281,2026-06-24,87,44,53,2024-10-08,2026-05-26,4.74,4.83,4.94,4.93,4.53,4.78,4.18,20,20
1771,1235569507996420012,2026-07-02,previous scrape,1 Room with Workspace+TV,577065056,Elvis,2,1,1,9,"Ottawa, Canada",f,4,t,Innes,45.43,-75.52168,Private room in townhouse,Private room,2,1.4,2.0,2.0,173.3,0000-00-00,"""0000-00-00""",2246.7,173.3,1.0,365.0,t,0,0,0,0,2026-07-02,11,1,2,2024-09-05,2025-10-27,4.73,4.82,4.64,4.91,4.55,4.91,0.5,4,0
1772,1235572093301755494,2026-06-24,city scrape,Lovely Place Downtown Ottawa 35D,41604531,Sam,10,10,9,4,"Ottawa, Canada",f,20,t,Rideau-Vanier,45.42993,-75.68264,Entire rental unit,Entire home/apt,4,1.4,2.0,2.0,166.0,2026-07-05,2026-07-06,166.0,166.0,1.0,365.0,t,4,6,22,286,2026-06-24,133,84,103,2024-09-15,2026-06-21,4.6,4.67,4.8,4.89,4.32,4.59,6.16,20,20
1773,1235778830134571494,2026-06-24,city scrape,Bright Spacious Personal Oasis,470480052,Marenglena,3,11,1,9,"Ottawa, Canada",t,2,t,Rideau-Goulbourn,45.19479219999999,-75.833918,Entire home,Entire home/apt,2,1.0,1.0,1.0,249.0,2026-07-01,2026-07-02,249.0,249.0,1.0,365.0,t,19,46,76,166,2026-06-24,18,9,10,2024-09-16,2026-05-30,4.94,4.94,5.0,5.0,4.89,4.89,0.83,1,1
1774,1236219463246977790,2026-06-24,city scrape,Entire Exclusive Townhouse 2 bedroom 1.5 bathroom,166322864,Calvin,8,5,1,9,"Ottawa, Canada",f,3,t,Barrhaven,45.25201,-75.75771,Entire home,Entire home/apt,4,1.5,2.0,2.0,388.0,2026-06-25,2026-06-26,388.0,388.0,1.0,365.0,t,4,29,59,334,2026-06-24,5,1,3,2024-11-05,2026-03-03,4.6,5.0,5.0,4.8,4.8,4.0,0.25,3,2
1775,1236503336418964304,2026-06-24,city scrape,Private Basement For 2-4 People,581748235,Bennett,2,0,1,9,"Ottawa, Canada",t,1,t,Gloucester-South Nepean,45.31307,-75.59936,Entire home,Entire home/apt,4,1.5,1.0,3.0,117.0,2026-07-04,2026-07-06,234.0,117.0,1.0,365.0,t,12,27,33,71,2026-06-24,53,38,24,2024-09-27,2026-06-08,4.89,4.87,4.96,4.92,4.89,4.83,2.5,1,1
1776,1236845311662516889,2026-06-24,city scrape,2-Bed App Downtown Ottawa 36D,41604531,Sam,10,10,9,4,"Ottawa, Canada",f,20,t,Rideau-Vanier,45.4285,-75.68281,Entire rental unit,Entire home/apt,4,1.4,2.0,2.0,166.0,2026-07-02,2026-07-03,166.0,166.0,1.0,365.0,t,3,6,13,264,2026-06-24,171,96,103,2024-09-10,2026-06-16,4.63,4.73,4.89,4.89,4.39,4.65,7.86,20,20
1777,1236874641428149237,2026-06-24,city scrape,Lovely Apt Downtown Ottawa 28D,41604531,Sam,10,10,9,4,"Ottawa, Canada",f,20,t,Rideau-Vanier,45.42736,-75.68898,Entire rental unit,Entire home/apt,2,1.0,2.0,1.0,141.0,2026-06-28,2026-06-29,141.0,141.0,1.0,365.0,t,4,7,19,281,2026-06-24,122,67,79,2024-09-06,2026-06-15,4.63,4.73,4.89,4.92,4.59,4.66,5.57,20,20
1778,1237054941367771959,2026-06-24,city scrape,Cozy New Edinburgh Retreat,13447253,Pilar,12,3,1,9,"Ottawa, Canada",t,1,t,Rideau-Rockcliffe,45.44048,-75.67918,Entire rental unit,Entire home/apt,3,2.0,1.0,2.0,118.0,2026-07-04,2026-07-06,236.0,118.0,1.0,7.0,t,14,18,32,120,2026-06-24,41,18,28,2024-09-12,2025-10-20,4.85,4.88,4.93,4.93,4.95,4.83,1.89,1,1
1779,1237079099800515279,2026-06-24,city scrape,Peaceful Room,599670020,Ademola,1,9,1,7,"Ottawa, Canada",t,4,t,Innes,45.4314243,-75.5167988,Private room in home,Private room,1,1.4,2.0,1.0,60.0,2026-07-01,2026-07-02,60.0,60.0,1.0,365.0,t,23,53,83,358,2026-06-24,62,50,47,2024-11-25,2026-06-09,4.82,4.84,4.84,4.79,4.76,4.87,3.22,4,0
1780,1237107537760839908,2026-06-24,city scrape,Westboro Private Room + Ensuite,40032890,Shannon,10,10,1,9,"Ottawa, Canada",t,2,t,Kitchissippi,45.40207,-75.74454,Private room in home,Private room,2,1.4,2.0,1.0,147.4,2026-06-28,2026-07-03,737.0,147.4,5.0,365.0,t,7,14,19,24,2026-06-24,14,6,9,2024-09-30,2026-06-15,5.0,5.0,5.0,5.0,5.0,5.0,0.66,2,0
1781,1237114638646750802,2026-06-24,city scrape,Goodness Room,599670020,Ademola,1,9,1,7,"Ottawa, Canada",t,4,t,Innes,45.432429233207486,-75.51580382670444,Private room in home,Private room,1,1.5,2.0,1.0,60.0,2026-07-01,2026-07-02,60.0,60.0,1.0,365.0,t,23,44,71,346,2026-06-24,30,24,27,2024-11-25,2025-12-04,4.87,4.97,4.93,4.93,4.9,4.87,1.56,4,0
1782,1237666472756620681,2026-06-24,city scrape,Brand New Spacious 3BDR Suite,7261181,Stefania,12,11,0,10,"Ottawa, Canada",f,2,t,College,45.31657471250536,-75.82006624971984,Entire rental unit,Entire home/apt,5,1.0,3.0,3.0,127.23,2026-08-01,2026-08-31,3817.0,127.23,30.0,365.0,t,0,22,52,327,2026-06-24,3,3,3,2025-10-01,2025-12-31,4.67,4.67,5.0,5.0,4.67,4.33,0.34,2,2
1783,1237673866475513214,2026-06-24,city scrape,2BR Downtown Escape: House w Hot Tub + Pool,19494928,Kathy,11,10,11,9,"Cabarete, Dominican Republic",t,4,t,Somerset,45.40597047668811,-75.7137705758214,Entire home,Entire home/apt,4,1.4,2.0,2.0,445.25,2026-07-27,2026-07-31,1781.0,445.25,1.0,365.0,t,4,15,16,290,2026-06-24,11,11,8,2025-08-03,2026-05-15,5.0,5.0,4.91,5.0,5.0,5.0,1.01,1,1
1784,1237999266958319558,2026-06-24,city scrape,Cozy Two Room Suite With Workspace,577065056,Elvis,2,1,1,9,"Ottawa, Canada",f,4,t,Innes,45.4297198,-75.5223068,Private room in home,Private room,4,1.0,2.0,2.0,206.0,2026-06-29,2026-06-30,206.0,206.0,1.0,1125.0,t,4,23,53,143,2026-06-24,14,12,2,2024-09-29,2026-05-31,4.64,4.86,4.71,4.71,4.5,4.71,0.66,4,0
1785,1238348026485878481,2026-06-24,city scrape,1 Bedroom for rent,650179920,Saleh,1,9,1,9,"Ottawa, Canada",f,2,t,Alta Vista,45.38577,-75.67245,Private room in rental unit,Private room,2,1.0,2.0,1.0,77.0,2026-06-24,2026-06-25,77.0,77.0,1.0,365.0,t,25,55,85,360,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,2,0
1786,1238358451288695909,2026-06-24,city scrape,Guest suite in Ottawa,577292832,Sobia,2,1,1,9,"Ottawa, Canada",t,3,t,Cumberland,45.50441,-75.4641,Private room in home,Private room,2,1.0,2.0,1.0,169.0,2026-07-06,2026-07-07,169.0,169.0,1.0,28.0,t,18,48,78,132,2026-06-24,41,22,31,2024-09-08,2026-06-21,4.76,4.9,4.93,4.9,4.76,4.71,1.88,3,0
1787,1238411108955104025,2026-07-02,previous scrape,Room for rent,650202059,Comfort,1,9,1,9,"Ottawa, Canada",f,2,t,Gloucester-South Nepean,45.28235165473564,-75.72105780243874,Private room in home,Private room,2,1.4,2.0,2.0,173.3,0000-00-00,"""0000-00-00""",2246.7,173.3,1.0,1125.0,t,0,0,0,0,2026-07-02,6,3,3,2024-09-21,2025-08-31,4.33,5.0,4.33,4.5,4.83,4.83,0.28,1,0
1788,1239294569432828391,2026-06-24,city scrape,Downtown Ottawa ByWard Apartment,650445491,Lilly,1,9,1,9,"Ottawa, Canada",f,1,t,Rideau-Vanier,45.42965,-75.68821,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,98.22,2026-09-16,2026-10-14,2750.04,98.22,28.0,1125.0,t,0,0,6,281,2026-06-24,5,3,3,2024-12-15,2026-05-01,4.8,4.8,4.8,4.8,4.6,4.8,0.27,1,1
1789,1239735885397799727,2026-06-24,city scrape,Cozy apartment close to HW 417,88215766,Vlad,9,10,9,3,"Ottawa, Canada",t,1,t,River,45.38276154249408,-75.73604922306181,Entire condo,Entire home/apt,2,1.0,1.0,1.0,160.0,2026-07-05,2026-07-06,160.0,160.0,1.0,180.0,t,5,20,29,273,2026-06-24,65,37,37,2024-12-02,2026-06-17,4.85,4.88,4.85,4.89,4.75,4.82,3.42,1,1
1790,1239853842494179489,2026-06-24,city scrape,The Elegant Five-Bedroom Retreat,148457201,Allegria,8,9,5,7,"Ottawa, Canada",f,4,t,Alta Vista,45.38069540002944,-75.66856926105066,Entire home,Entire home/apt,10,2.0,5.0,8.0,387.0,2026-07-05,2026-07-07,774.0,387.0,2.0,365.0,t,10,20,26,266,2026-06-24,47,36,24,2024-12-22,2026-06-12,4.79,4.83,4.89,4.81,4.68,4.81,2.56,3,3
1791,1241331213897797134,2026-07-02,previous scrape,Comfortable Bedroom & Workspace,486390803,Ditah,3,7,3,7,"Clarence-Rockland, Canada",f,3,t,Orleans,45.48441,-75.50469,Private room in rental unit,Private room,2,1.4,2.0,2.0,173.3,0000-00-00,"""0000-00-00""",2246.7,173.3,1.0,365.0,t,0,0,0,0,2026-07-02,5,0,0,2024-09-13,2024-09-30,4.6,4.8,4.8,5.0,5.0,4.8,0.23,1,0
1792,1242805692856594425,2026-06-24,city scrape,Bedrooom w/ bath + living room,7779150,Faraz,12,10,1,8,"Ottawa, Canada",t,1,t,Cumberland,45.46660179680188,-75.48391004190547,Private room in home,Private room,2,1.0,2.0,1.0,115.0,2026-06-30,2026-07-01,115.0,115.0,1.0,14.0,t,19,37,67,67,2026-06-24,118,59,75,2024-10-16,2026-06-22,4.9,4.92,4.93,4.91,4.92,4.86,5.74,1,0
1793,1243096788070444397,2026-06-24,city scrape,Cozy room in secure building,423768453,Seynabou,4,9,3,5,"Ottawa, Canada",f,26,t,Beacon Hill-Cyrville,45.45046,-75.59693,Private room in rental unit,Private room,1,1.0,2.0,1.0,76.89,2026-06-24,2026-07-24,2306.84,76.89,30.0,365.0,t,30,60,90,365,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,26,6
1794,1243133559721292638,2026-06-24,city scrape,"Secure, Convenient Room for Rent",423768453,Seynabou,4,9,3,5,"Ottawa, Canada",f,26,t,Beacon Hill-Cyrville,45.44967,-75.5988,Private room in rental unit,Private room,1,1.0,2.0,1.0,60.27,2026-06-30,2026-07-05,301.35,60.27,5.0,365.0,t,25,55,85,360,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,26,6
1795,1243830654186938635,2026-06-24,city scrape,Peaceful Queen Room • Desk • Near Downtown Ottawa,651530087,Eissa,1,9,1,9,"Ottawa, Canada",f,5,t,Alta Vista,45.4084912,-75.6471892,Private room in home,Private room,2,2.0,2.0,1.0,86.0,2026-06-25,2026-06-26,86.0,86.0,1.0,1125.0,t,16,46,76,351,2026-06-24,160,94,97,2024-09-22,2026-05-26,4.55,4.71,4.84,4.79,4.68,4.59,7.49,5,0
1796,1243875696941391737,2026-06-24,city scrape,Relaxing Queen Room Work Space Minutes to-DTown,651530087,Eissa,1,9,1,9,"Ottawa, Canada",f,5,t,Alta Vista,45.4084912,-75.6471892,Private room in home,Private room,2,2.0,2.0,1.0,90.0,2026-06-24,2026-06-25,90.0,90.0,1.0,1125.0,t,18,48,78,353,2026-06-24,150,80,86,2024-09-22,2026-06-09,4.53,4.69,4.77,4.76,4.71,4.53,7.02,5,0
1797,1243882151210486793,2026-06-24,city scrape,Spacious Queen Room • Projector • Near DT Ottawa,651530087,Eissa,1,9,1,9,"Ottawa, Canada",f,5,t,Alta Vista,45.4084912,-75.6471892,Private room in home,Private room,2,2.0,2.0,1.0,90.0,2026-07-06,2026-07-07,90.0,90.0,1.0,1125.0,t,15,45,75,350,2026-06-24,142,77,88,2024-09-15,2026-06-08,4.63,4.8,4.85,4.8,4.69,4.64,6.57,5,0
1798,1244215634730156753,2026-06-24,city scrape,Contemporary Private Studio Space,651661557,Aldeep,1,9,1,9,"Ottawa, Canada",f,1,t,Kanata North,45.32653163402675,-75.92911829513194,Entire rental unit,Entire home/apt,1,1.0,1.0,1.0,72.59,2026-08-23,2026-09-22,2177.66,72.59,30.0,1125.0,t,0,0,30,305,2026-06-24,3,2,2,2025-02-19,2026-04-25,5.0,5.0,4.67,4.67,5.0,4.67,0.18,1,1
1799,1244389609988205531,2026-06-24,city scrape,apartment-Tina's Gem  walk to  Parliament Hill,140827590,Tina,8,11,2,8,"Ottawa, Canada",f,2,t,Somerset,45.41123,-75.6984,Entire guest suite,Entire home/apt,2,1.0,1.0,1.0,170.0,2026-06-24,2026-06-25,170.0,170.0,1.0,365.0,t,1,5,18,185,2026-06-24,56,37,38,2024-10-13,2026-06-13,4.66,4.79,4.96,4.86,4.79,4.57,2.71,2,2
1800,1244399823320509979,2026-06-24,city scrape,apartment-Tina's place walk to  Parliament Hill,140827590,Tina,8,11,2,8,"Ottawa, Canada",f,2,t,Somerset,45.41259,-75.70062,Entire guest suite,Entire home/apt,2,1.0,1.0,1.0,175.0,2026-06-29,2026-06-30,175.0,175.0,1.0,365.0,t,3,12,35,208,2026-06-24,47,32,23,2024-09-29,2026-06-18,4.74,4.77,4.87,4.96,4.81,4.66,2.22,2,2
1801,1244580462080720918,2026-06-24,city scrape,Boho Retreat close to Downtown,201479162,Sneha,7,11,1,9,"Ottawa, Canada",t,1,t,Kitchissippi,45.39629434559996,-75.75649381515306,Entire home,Entire home/apt,4,1.0,1.0,2.0,308.12,2026-06-25,2026-06-26,308.12,308.12,1.0,120.0,t,4,20,34,109,2026-06-24,31,13,30,2024-11-01,2025-12-21,4.9,4.97,5.0,5.0,5.0,4.81,1.55,1,1
1802,1245720579076162650,2026-07-02,previous scrape,Charming 3BRM Bungalow- Barrhaven/Kanata near 416,385504789,Jessica,5,5,4,8,"Sarasota, FL",f,8,t,Rideau-Goulbourn,45.26583,-75.82247,Entire home,Entire home/apt,6,1.4,3.0,2.0,147.83,2026-08-20,2026-09-19,4435.0,147.83,30.0,365.0,t,0,12,42,139,2026-07-02,4,1,4,2025-01-31,2025-08-07,5.0,4.75,5.0,5.0,5.0,4.5,0.23,1,1
1803,1246027867092766951,2026-06-24,city scrape,Cozy Comfy Bachelor Pad,16029536,Korosh,12,0,5,11,"Ottawa, Canada",f,11,t,Capital,45.37719492842364,-75.67142888903618,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,60.29,2026-10-18,2026-11-17,1808.6,60.29,30.0,365.0,t,8,8,8,257,2026-06-24,1,1,0,2026-05-13,2026-05-13,5.0,5.0,5.0,5.0,5.0,5.0,0.7,7,6
1804,1246298478201915397,2026-07-02,previous scrape,Alterra - Sandy Hill,143745275,Christopher,8,10,8,6,"Ottawa, Canada",f,5,t,Rideau-Vanier,45.42637,-75.67973,Entire rental unit,Entire home/apt,4,1.4,2.0,2.0,173.3,0000-00-00,"""0000-00-00""",2246.7,173.3,30.0,365.0,t,0,0,0,0,2026-07-02,2,1,0,2024-11-05,2026-04-30,4.5,4.5,5.0,5.0,5.0,5.0,0.1,3,3
1805,1246397425759133919,2026-06-24,city scrape,Private Room 3 mins walk Uottawa,510569116,Carlos,3,2,3,2,"Ottawa, Canada",f,47,t,Rideau-Vanier,45.42171,-75.67842,Private room in rental unit,Private room,1,2.0,2.0,1.0,42.2,2026-06-24,2026-07-24,1266.02,42.2,30.0,365.0,t,30,60,90,365,2026-06-24,1,1,1,2025-08-10,2025-08-10,4.0,5.0,4.0,5.0,5.0,3.0,0.09,26,0
1806,1246955465082412768,2026-06-24,city scrape,Westboro Private Getaway Room + Bath,40032890,Shannon,10,10,1,9,"Ottawa, Canada",t,2,t,Kitchissippi,45.40229,-75.74621,Private room in home,Private room,2,1.5,2.0,1.0,128.0,2026-08-04,2026-08-09,640.0,128.0,5.0,365.0,t,0,19,49,58,2026-06-24,10,5,7,2024-11-05,2025-11-15,5.0,5.0,4.9,4.8,4.9,5.0,0.5,2,0
1807,1247981794510683500,2026-06-24,city scrape,Downtown Ottawa Apartment,152755430,Lara,8,8,2,1,"Toronto, Canada",f,1,t,Capital,45.41535136024339,-75.67162849595773,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,110.63,2026-06-24,2026-07-24,3319.0,110.63,30.0,200.0,t,30,60,90,365,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,1,1
1808,1248110775049226880,2026-06-24,city scrape,Elegant Spacious Private Unit with free parking,597582005,Michael,1,10,1,9,"Ottawa, Canada",t,2,t,Innes,45.44424348370021,-75.52511745921139,Entire home,Entire home/apt,2,1.4,1.0,2.0,133.25,2026-07-02,2026-07-05,399.75,133.25,3.0,365.0,t,16,38,62,337,2026-06-24,45,28,26,2024-09-22,2026-06-14,4.71,4.84,4.91,4.89,4.96,4.67,2.11,2,2
1809,1248609797256953843,2026-06-24,city scrape,Clean Bedroom beside College Square-YoyoCozyStay,374701669,Yoyo Cozy Stay,5,7,3,8,"Ottawa, Canada",f,4,t,College,45.34937,-75.74758,Private room in home,Private room,1,2.0,1.0,1.0,30.33,2026-10-31,2026-11-30,909.91,30.33,30.0,365.0,t,0,0,0,236,2026-06-24,62,21,46,2024-10-05,2025-12-20,4.44,4.58,4.87,4.73,4.52,4.39,2.96,4,0
1810,1248673740421264770,2026-06-24,city scrape,Dream room students/workers,423768453,Seynabou,4,9,3,5,"Ottawa, Canada",f,26,t,Beacon Hill-Cyrville,45.45096237458535,-75.59891261056448,Private room in rental unit,Private room,1,1.0,2.0,1.0,70.54,2026-06-24,2026-07-24,2116.15,70.54,30.0,365.0,t,30,60,90,365,2026-06-24,2,0,0,2024-09-26,2024-10-06,5.0,5.0,5.0,5.0,5.0,5.0,0.09,26,6
1811,1249299236389742228,2026-07-02,previous scrape,Grand large King size bedroom&Private bathroom,374701669,Yoyo Cozy Stay,5,7,3,8,"Ottawa, Canada",f,4,t,College,45.34745,-75.747,Private room in home,Private room,2,1.4,1.0,2.0,50.69,2026-07-31,2026-08-30,1520.84,50.69,30.0,365.0,t,1,31,61,336,2026-07-02,54,10,33,2024-10-03,2025-09-05,4.8,4.81,4.96,4.81,4.72,4.76,2.54,4,0
1812,1249306329312203297,2026-06-24,city scrape,Steps to University of Ottawa and Rideau Center,510569116,Carlos,3,2,3,2,"Ottawa, Canada",f,47,t,Rideau-Vanier,45.42392706536185,-75.67832146296959,Private room in rental unit,Private room,1,2.0,1.0,1.0,87.23,2026-06-24,2026-07-24,2616.77,87.23,30.0,365.0,t,30,60,90,365,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,26,0
